City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
226,Humaita,BR,2022-05-23 02:38:32,-7.5061,-63.0208,77.09,73,100,0.87,overcast clouds
227,Severo-Yeniseyskiy,RU,2022-05-23 02:38:33,60.3725,93.0408,61.39,47,0,6.35,clear sky
228,Providencia,MX,2022-05-23 02:38:33,28.7167,-111.5833,81.21,62,0,8.21,clear sky
229,Sinnamary,GF,2022-05-23 02:39:34,5.3833,-52.95,76.41,88,94,4.32,overcast clouds
230,Coahuayana,MX,2022-05-23 02:39:34,18.7333,-103.6833,73.96,87,30,1.83,scattered clouds
231,Terrace,CA,2022-05-23 02:36:07,54.5163,-128.6035,64.31,31,100,13.8,overcast clouds
232,Macapa,BR,2022-05-23 02:39:35,0.0389,-51.0664,76.98,100,40,2.3,scattered clouds
233,Guerrero Negro,MX,2022-05-23 02:39:35,27.9769,-114.0611,60.17,79,0,15.59,clear sky
234,Saint-Joseph,RE,2022-05-23 02:39:35,-21.3667,55.6167,68.38,71,18,9.31,few clouds
235,Lakes Entrance,AU,2022-05-23 02:39:36,-37.8811,147.981,58.15,62,0,5.35,clear sky
236,Santa Catalina,PH,2022-05-23 02:39:36,9.3337,122.8637,85.98,65,100,3.87,overcast clouds
237,Matara,LK,2022-05-23 02:39:37,5.9485,80.5353,82.47,81,90,11.74,overcast clouds
238,Carutapera,BR,2022-05-23 02:39:37,-1.195,-46.02,74.03,94,28,3.51,scattered clouds
239,Lufilufi,WS,2022-05-23 02:39:37,-13.8745,-171.5986,85.78,74,42,17.74,light rain
240,Fort-Shevchenko,KZ,2022-05-23 02:39:38,44.5086,50.263,61.86,63,33,18.59,scattered clouds
241,Boa Vista,BR,2022-05-23 02:39:00,2.8197,-60.6733,75.18,94,75,3.44,broken clouds
242,Laguna,US,2022-05-23 02:39:39,38.421,-121.4238,89.58,25,0,9.22,clear sky
243,Jatiroto,ID,2022-05-23 02:39:39,-7.8833,111.1167,82.65,66,13,3.33,few clouds
244,Kualakapuas,ID,2022-05-23 02:39:40,-3.0091,114.3876,88.05,60,14,5.12,few clouds
245,Ostrovnoy,RU,2022-05-23 02:39:40,68.0531,39.5131,31.06,72,63,13.53,broken clouds
246,Rio Grande,BR,2022-05-23 02:39:40,-32.035,-52.0986,57.09,84,26,8.41,scattered clouds
247,Otjimbingwe,NA,2022-05-23 02:39:41,-22.35,16.1333,54.19,43,62,7.83,broken clouds
248,Kisangani,CD,2022-05-23 02:39:41,0.5167,25.2,72.66,90,100,1.43,overcast clouds
249,Nelson Bay,AU,2022-05-23 02:39:42,-32.7167,152.15,66.09,83,100,6.6,overcast clouds
250,Westport,US,2022-05-23 02:39:40,41.1415,-73.3579,73.36,91,75,8.05,broken clouds
251,Coruripe,BR,2022-05-23 02:39:42,-10.1256,-36.1756,75.81,78,43,9.17,scattered clouds
252,Hay River,CA,2022-05-23 02:39:43,60.8156,-115.7999,40.98,60,40,9.22,scattered clouds
253,Kandava,LV,2022-05-23 02:39:43,57.0409,22.7747,42.64,71,94,2.71,overcast clouds
254,Portland,US,2022-05-23 02:37:47,45.5234,-122.6762,73.38,34,100,3.44,overcast clouds
255,San Lawrenz,MT,2022-05-23 02:39:44,36.0553,14.204,66.85,93,0,7.05,clear sky
256,Tromso,NO,2022-05-23 02:39:44,69.6496,18.957,45.37,81,75,3.44,broken clouds
257,Matagami,CA,2022-05-23 02:39:44,49.7502,-77.6328,41.11,75,100,3.44,overcast clouds
258,Namibe,AO,2022-05-23 02:39:45,-15.1961,12.1522,68.29,66,3,3.33,clear sky
259,Mineros,BO,2022-05-23 02:39:45,-17.1167,-63.2333,63.12,92,11,3.56,few clouds
260,Tazovskiy,RU,2022-05-23 02:39:46,67.4667,78.7,42.3,82,69,20.11,broken clouds
261,Saurimo,AO,2022-05-23 02:39:46,-9.6608,20.3916,60.58,55,63,5.66,broken clouds
262,Baykit,RU,2022-05-23 02:39:46,61.67,96.37,68.4,39,4,3.24,clear sky
263,Magaria,NE,2022-05-23 02:39:47,12.9983,8.9099,80.83,17,65,6.38,broken clouds
264,Nome,US,2022-05-23 02:36:09,64.5011,-165.4064,67.15,36,0,11.5,clear sky
265,Abu Samrah,SY,2022-05-23 02:39:47,35.3029,37.1841,59.38,76,22,24.83,few clouds
266,Gamba,GA,2022-05-23 02:39:48,-2.65,10.0,73.65,81,88,3.83,overcast clouds
267,Oistins,BB,2022-05-23 02:39:48,13.0667,-59.5333,80.69,78,40,14.97,scattered clouds
268,Baraya,CO,2022-05-23 02:39:49,3.1533,-75.0531,80.4,72,11,6.44,few clouds
269,Ust-Barguzin,RU,2022-05-23 02:39:49,53.45,108.9833,46.78,73,34,8.16,scattered clouds
270,Grand Gaube,MU,2022-05-23 02:39:50,-20.0064,57.6608,73.8,77,1,4.0,clear sky
271,Salinas,US,2022-05-23 02:38:30,36.6777,-121.6555,62.69,65,0,12.66,clear sky
272,Bonthe,SL,2022-05-23 02:39:50,7.5264,-12.505,76.8,89,100,7.83,moderate rain
273,Mana,GF,2022-05-23 02:39:51,5.6592,-53.7767,75.99,89,100,4.25,overcast clouds
274,Georgetown,MY,2022-05-23 02:39:51,5.4112,100.3354,87.73,74,20,5.01,few clouds
275,Shache,CN,2022-05-23 02:39:51,38.4167,77.2406,68.72,42,100,19.71,overcast clouds
276,Kulhudhuffushi,MV,2022-05-23 02:40:52,6.6221,73.07,83.64,77,79,14.47,broken clouds
277,Saldanha,ZA,2022-05-23 02:40:52,-33.0117,17.9442,48.25,90,100,3.24,overcast clouds
278,Atar,MR,2022-05-23 02:40:53,20.5169,-13.0499,85.17,21,1,5.21,clear sky
279,Semnan,IR,2022-05-23 02:40:53,35.5729,53.3971,66.04,20,0,2.3,clear sky
280,Jinji,CN,2022-05-23 02:40:53,23.2281,110.8261,75.15,94,100,5.35,overcast clouds
281,Marfino,RU,2022-05-23 02:40:54,55.7028,37.3822,36.95,67,0,4.47,clear sky
282,Vardo,NO,2022-05-23 02:40:54,70.3705,31.1107,37.38,87,100,16.11,overcast clouds
283,Rehoboth,NA,2022-05-23 02:40:55,-23.3167,17.0833,44.29,71,44,2.42,scattered clouds
284,Highland Springs,US,2022-05-23 02:40:55,37.546,-77.3278,78.93,59,75,9.22,broken clouds
285,Biasca,CH,2022-05-23 02:40:55,46.3597,8.9697,67.86,82,96,1.3,overcast clouds
286,Ampanihy,MG,2022-05-23 02:40:56,-24.7,44.75,62.67,65,2,5.12,clear sky
287,Ereymentau,KZ,2022-05-23 02:40:56,51.6199,73.1033,55.67,43,10,18.61,clear sky
288,Aksarka,RU,2022-05-23 02:40:57,66.5606,67.7975,37.69,83,100,26.53,overcast clouds
289,Muroto,JP,2022-05-23 02:40:57,33.2833,134.15,71.01,72,100,8.86,light rain
290,Comodoro Rivadavia,AR,2022-05-23 02:40:57,-45.8667,-67.5,42.66,52,0,18.41,clear sky
291,Anadyr,RU,2022-05-23 02:40:58,64.75,177.4833,55.9,54,0,13.42,clear sky
292,Nakamura,JP,2022-05-23 02:40:58,32.9833,132.9333,78.64,49,100,2.08,overcast clouds
293,Tancheng,CN,2022-05-23 02:40:59,27.4375,115.4976,64.99,96,100,1.25,moderate rain
294,Wadi Musa,JO,2022-05-23 02:40:59,30.3222,35.4793,52.59,77,1,11.39,clear sky
295,Asyut,EG,2022-05-23 02:41:00,27.181,31.1837,64.58,40,0,4.97,clear sky
296,Port Hardy,CA,2022-05-23 02:38:52,50.6996,-127.4199,51.98,82,100,6.91,light rain
297,Tigil,RU,2022-05-23 02:41:00,57.8,158.6667,60.67,41,30,5.35,scattered clouds
298,Yambio,SS,2022-05-23 02:41:01,4.5721,28.3955,67.48,97,100,3.13,light rain
299,Ube,JP,2022-05-23 02:41:01,33.9431,131.2511,78.24,65,0,9.22,clear sky
300,Dodge City,US,2022-05-23 02:40:52,37.7528,-100.0171,59.25,36,0,9.22,clear sky
301,Pushkino,RU,2022-05-23 02:41:02,56.0172,37.8667,37.09,71,95,7.43,overcast clouds
302,Luanda,AO,2022-05-23 02:41:03,-8.8368,13.2343,71.6,88,75,3.44,broken clouds
303,Broken Hill,AU,2022-05-23 02:40:14,-31.95,141.4333,65.14,51,0,10.02,clear sky
304,Ambulu,ID,2022-05-23 02:41:03,-8.345,113.6058,84.76,62,27,2.75,scattered clouds
305,Meadow Lake,US,2022-05-23 02:41:04,34.8014,-106.5436,72.12,24,84,19.48,broken clouds
306,Serebryansk,KZ,2022-05-23 02:41:04,49.6925,83.2892,57.74,56,99,11.63,overcast clouds
307,Sistranda,NO,2022-05-23 02:39:20,63.7256,8.834,51.76,84,100,8.21,light rain
308,La Jutosa,HN,2022-05-23 02:41:05,15.6333,-88.0,80.44,81,100,3.49,overcast clouds
309,Mahibadhoo,MV,2022-05-23 02:41:05,3.7833,72.9667,83.34,75,70,13.15,broken clouds
310,Berlevag,NO,2022-05-23 02:41:05,70.8578,29.0864,40.95,75,100,4.61,overcast clouds
311,Kloulklubed,PW,2022-05-23 02:41:06,7.0419,134.2556,82.9,70,100,10.65,overcast clouds
312,Grand Baie,MU,2022-05-23 02:41:06,-20.0182,57.5802,73.87,77,1,4.0,clear sky
313,Victoria,HK,2022-05-23 02:41:07,22.2855,114.1577,81.18,90,99,18.99,overcast clouds
314,West Richland,US,2022-05-23 02:41:07,46.3043,-119.3614,71.51,34,0,5.75,clear sky
315,Kampot,KH,2022-05-23 02:41:07,10.6167,104.1833,84.25,87,100,10.94,overcast clouds
316,Codrington,AU,2022-05-23 02:41:08,-38.2667,141.9667,62.47,49,0,2.48,clear sky
317,Kollam,IN,2022-05-23 02:41:08,8.8833,76.6,77.63,88,97,3.76,overcast clouds
318,Aksha,RU,2022-05-23 02:41:09,50.2814,113.2867,66.6,45,97,13.33,overcast clouds
319,Huarmey,PE,2022-05-23 02:41:09,-10.0681,-78.1522,64.53,89,3,6.78,clear sky
320,Kargil,IN,2022-05-23 02:41:10,34.5667,76.1,42.12,50,77,5.95,broken clouds
321,Eureka,US,2022-05-23 02:41:10,40.8021,-124.1637,54.19,87,94,5.99,overcast clouds
322,Esperance,AU,2022-05-23 02:41:10,-33.8667,121.9,69.37,52,10,16.04,clear sky
323,Teguldet,RU,2022-05-23 02:42:11,57.3064,88.1667,67.82,51,91,7.96,overcast clouds
324,Truro,GB,2022-05-23 02:42:11,50.2653,-5.0544,54.68,94,40,10.36,scattered clouds
325,Kjollefjord,NO,2022-05-23 02:42:12,70.9457,27.3465,42.85,85,42,6.71,scattered clouds
326,Kavaratti,IN,2022-05-23 02:42:12,10.5669,72.642,82.83,80,100,18.1,heavy intensity rain
327,Morgan City,US,2022-05-23 02:42:12,29.6994,-91.2068,77.02,94,0,0.0,clear sky
328,Acapulco,MX,2022-05-23 02:42:13,16.8634,-99.8901,82.22,74,100,5.75,overcast clouds
329,Bo Rai,TH,2022-05-23 02:42:13,12.5728,102.5371,84.25,94,100,8.08,overcast clouds
330,Tymovskoye,RU,2022-05-23 02:42:14,50.8456,142.655,55.65,68,97,2.26,overcast clouds
331,Gizo,SB,2022-05-23 02:42:14,-8.103,156.8419,84.34,68,24,2.59,few clouds
332,Udomlya,RU,2022-05-23 02:42:14,57.8794,34.9925,33.24,67,49,6.51,scattered clouds
333,Sabancuy,MX,2022-05-23 02:42:15,18.9667,-91.1833,76.44,86,100,9.31,overcast clouds
334,Talnakh,RU,2022-05-23 02:40:21,69.4865,88.3972,33.21,99,100,5.53,overcast clouds
335,Sayyan,YE,2022-05-23 02:42:15,15.1718,44.3244,62.42,17,67,5.35,broken clouds
336,Fort Nelson,CA,2022-05-23 02:41:25,58.8053,-122.7002,62.19,36,75,5.75,broken clouds
337,Sorland,NO,2022-05-23 02:42:16,67.667,12.6934,44.46,88,86,10.18,overcast clouds
338,Inhambane,MZ,2022-05-23 02:42:16,-23.865,35.3833,65.86,96,98,7.38,moderate rain
339,Dingle,PH,2022-05-23 02:42:17,10.9995,122.6711,88.07,63,96,7.78,overcast clouds
340,Eenhana,NA,2022-05-23 02:42:17,-17.4667,16.3333,45.88,39,0,7.09,clear sky
341,Katsuura,JP,2022-05-23 02:42:18,35.1333,140.3,65.97,80,60,18.5,broken clouds
342,Temiscaming,CA,2022-05-23 02:42:18,46.7212,-79.0971,49.55,82,99,0.76,overcast clouds
343,Maridi,SS,2022-05-23 02:42:18,4.9158,29.4742,66.33,97,75,3.85,broken clouds
344,Ranfurly,NZ,2022-05-23 02:42:19,-45.1333,170.1,54.1,50,0,4.97,clear sky
345,Bereda,ES,2022-05-23 02:42:19,43.2686,-7.5406,48.42,99,54,2.13,broken clouds
346,Oussouye,SN,2022-05-23 02:42:20,12.485,-16.5469,73.09,78,92,7.96,overcast clouds
347,Pozo Colorado,PY,2022-05-23 02:42:20,-23.4923,-58.7972,58.26,67,23,5.1,few clouds
348,Faanui,PF,2022-05-23 02:42:21,-16.4833,-151.75,81.39,68,10,14.2,clear sky
349,Sioux Lookout,CA,2022-05-23 02:37:25,50.1001,-91.917,48.27,46,20,4.61,few clouds
350,Kismayo,SO,2022-05-23 02:42:21,-0.3582,42.5454,79.61,85,67,14.25,broken clouds
351,Purpe,RU,2022-05-23 02:42:22,64.4803,76.6897,61.41,59,80,20.45,light rain
352,Iquique,CL,2022-05-23 02:39:54,-20.2208,-70.1431,62.69,77,48,5.17,scattered clouds
353,Bystryy Istok,RU,2022-05-23 02:42:22,52.371,84.3873,56.61,49,100,2.91,overcast clouds
354,Chokurdakh,RU,2022-05-23 02:42:23,70.6333,147.9167,33.53,100,100,7.14,overcast clouds
355,Shelburne,CA,2022-05-23 02:41:28,44.0787,-80.2041,43.59,81,95,9.35,overcast clouds
356,Saint Anthony,US,2022-05-23 02:41:25,45.0205,-93.218,53.49,57,100,3.44,overcast clouds
357,Paita,PE,2022-05-23 02:42:24,-5.0892,-81.1144,65.89,84,10,13.87,clear sky
358,Baraki Barak,AF,2022-05-23 02:42:24,33.9675,68.9486,55.72,32,0,5.79,clear sky
359,Kusu,JP,2022-05-23 02:42:25,33.2831,131.1514,74.1,54,100,3.51,overcast clouds
360,Mangla,PK,2022-05-23 02:42:25,31.8931,72.3817,91.4,22,69,12.66,broken clouds
361,Muros,ES,2022-05-23 02:42:26,42.7762,-9.0603,57.69,93,88,2.73,overcast clouds
362,Shingu,JP,2022-05-23 02:42:26,33.7333,135.9833,76.73,51,96,6.2,overcast clouds
363,Sao Gabriel Da Cachoeira,BR,2022-05-23 02:42:26,-0.1303,-67.0892,70.34,97,41,1.39,scattered clouds
364,Rostovka,RU,2022-05-23 02:42:27,55.3842,71.8891,53.47,56,16,17.54,few clouds
365,Qasigiannguit,GL,2022-05-23 02:42:27,68.8193,-51.1922,32.25,96,100,4.65,overcast clouds
366,College,US,2022-05-23 02:39:03,64.8569,-147.8028,65.59,27,20,13.8,few clouds
367,Camarillo,US,2022-05-23 02:42:28,34.2164,-119.0376,71.02,75,0,8.05,haze
368,Pochutla,MX,2022-05-23 02:43:28,15.7432,-96.4661,80.82,72,0,5.84,clear sky
369,Carlyle,US,2022-05-23 02:42:59,38.6103,-89.3726,57.6,74,100,1.01,overcast clouds
370,Cabo San Lucas,MX,2022-05-23 02:41:59,22.8909,-109.9124,76.6,80,90,14.25,overcast clouds
371,Omboue,GA,2022-05-23 02:43:29,-1.5746,9.2618,74.08,81,57,6.96,broken clouds
372,Saint-Paul,RE,2022-05-23 02:43:30,-21.0096,55.2707,71.69,75,55,1.34,broken clouds
373,Mattawa,US,2022-05-23 02:43:30,46.7379,-119.9028,70.41,33,100,10.0,overcast clouds
374,Ayapel,CO,2022-05-23 02:43:31,8.3137,-75.1398,76.82,94,49,5.57,scattered clouds
375,Hami,CN,2022-05-23 02:43:31,42.8,93.45,89.91,12,76,6.76,broken clouds
376,Lebu,CL,2022-05-23 02:43:31,-37.6167,-73.65,48.7,79,100,1.9,overcast clouds
377,Kodiak,US,2022-05-23 02:39:01,57.79,-152.4072,47.71,81,100,12.66,light rain
378,Bonavista,CA,2022-05-23 02:43:32,48.6499,-53.1147,48.92,88,99,15.7,overcast clouds
379,Buchanan,LR,2022-05-23 02:43:32,5.8808,-10.0467,75.38,93,100,7.11,moderate rain
380,Maningrida,AU,2022-05-23 02:43:33,-12.0667,134.2667,90.46,44,38,8.99,scattered clouds
381,Dawlatabad,AF,2022-05-23 02:43:33,36.4141,64.9053,65.53,30,0,9.31,clear sky
382,Salalah,OM,2022-05-23 02:38:59,17.0151,54.0924,82.49,78,75,2.3,broken clouds
383,Bellavista,PE,2022-05-23 02:43:34,-7.0561,-76.5911,73.02,84,58,0.89,broken clouds
384,Cidreira,BR,2022-05-23 02:43:34,-30.1811,-50.2056,58.41,79,61,7.52,broken clouds
385,Grindavik,IS,2022-05-23 02:43:35,63.8424,-22.4338,44.55,93,0,5.75,clear sky
386,Teruel,ES,2022-05-23 02:43:35,40.6667,-0.6667,52.45,77,0,4.59,clear sky
387,Lisakovsk,KZ,2022-05-23 02:43:36,52.5369,62.4936,54.23,84,100,22.73,light rain
388,Shimoda,JP,2022-05-23 02:43:36,34.6667,138.95,68.36,73,25,11.16,scattered clouds
389,Moquegua,PE,2022-05-23 02:43:36,-17.1956,-70.9353,61.29,46,5,1.12,clear sky
390,Parrsboro,CA,2022-05-23 02:43:37,45.4001,-64.332,65.19,79,91,4.0,overcast clouds
391,Champerico,GT,2022-05-23 02:43:37,14.3,-91.9167,81.36,77,60,1.12,broken clouds
392,Tashara,RU,2022-05-23 02:43:38,55.5195,83.5094,58.69,37,100,11.43,overcast clouds
393,Minab,IR,2022-05-23 02:43:38,27.1467,57.0801,80.92,57,0,0.0,haze
394,Kholm,RU,2022-05-23 02:43:39,59.2667,32.85,35.11,59,5,4.05,clear sky
395,Safaga,EG,2022-05-23 02:43:39,26.7292,33.9365,72.57,45,0,18.39,clear sky
396,Stepnogorsk,KZ,2022-05-23 02:43:39,52.3544,71.8869,56.08,41,68,20.58,broken clouds
397,Hofn,IS,2022-05-23 02:43:40,64.2539,-15.2082,44.85,66,84,9.26,broken clouds
398,Bandarbeyla,SO,2022-05-23 02:43:40,9.4942,50.8122,81.09,78,100,17.54,overcast clouds
399,Hilton Head Island,US,2022-05-23 02:42:34,32.2163,-80.7526,71.98,93,98,12.39,light rain
400,Iralaya,HN,2022-05-23 02:43:41,15.0,-83.2333,80.4,78,100,13.15,overcast clouds
401,Kota Kinabalu,MY,2022-05-23 02:43:41,5.9749,116.0724,87.78,66,20,3.0,few clouds
402,Ugoofaaru,MV,2022-05-23 02:43:42,5.6667,73.0,83.52,76,45,13.56,scattered clouds
403,Faya,SA,2022-05-23 02:43:42,18.3851,42.4509,66.31,30,1,2.59,clear sky
404,Kidal,ML,2022-05-23 02:43:42,18.4411,1.4078,82.11,35,61,6.51,broken clouds
405,Morros,BR,2022-05-23 02:43:43,-9.4467,-46.3003,73.62,62,24,1.54,few clouds
406,Clyde River,CA,2022-05-23 02:40:26,70.4692,-68.5914,17.83,93,100,14.97,light snow
407,Benguela,AO,2022-05-23 02:43:43,-12.5763,13.4055,67.82,76,7,2.57,clear sky
408,Amot,NO,2022-05-23 02:43:44,59.5714,7.9877,46.17,87,99,3.6,overcast clouds
409,Camacha,PT,2022-05-23 02:43:44,33.0833,-16.3333,62.02,68,40,11.5,scattered clouds
410,Sosnovo-Ozerskoye,RU,2022-05-23 02:43:45,52.5249,111.5418,58.23,34,32,7.05,scattered clouds
411,Charlestown,AU,2022-05-23 02:43:45,-32.95,151.6667,65.82,87,100,5.01,overcast clouds
412,Pemangkat,ID,2022-05-23 02:43:45,1.1667,108.9667,86.43,65,20,2.51,few clouds
413,Itaqui,BR,2022-05-23 02:43:46,-29.1253,-56.5531,52.81,89,0,6.11,clear sky
414,Hamilton,US,2022-05-23 02:42:47,39.1834,-84.5333,62.04,72,0,8.05,clear sky
415,Nuuk,GL,2022-05-23 02:44:46,64.1835,-51.7216,32.61,100,100,36.82,light snow
416,Kandrian,PG,2022-05-23 02:44:47,-6.2167,149.55,84.06,74,45,3.6,light rain
417,Tezu,IN,2022-05-23 02:44:47,27.9167,96.1667,84.43,58,89,3.51,overcast clouds
418,Ilebo,CD,2022-05-23 02:44:48,-4.3167,20.5833,69.33,98,100,0.58,overcast clouds
419,Rincon,US,2022-05-23 02:44:48,32.296,-81.2354,71.85,93,100,5.75,overcast clouds
420,Labuan,MY,2022-05-23 02:44:49,5.2767,115.2417,84.56,83,20,3.44,few clouds
421,Pontiac,US,2022-05-23 02:39:52,42.6389,-83.2911,58.19,62,75,9.22,broken clouds
422,Nacala,MZ,2022-05-23 02:44:49,-14.5428,40.6728,69.01,96,12,4.07,few clouds
423,Pangody,RU,2022-05-23 02:44:50,65.85,74.4859,57.29,62,30,21.52,scattered clouds
424,Kota Belud,MY,2022-05-23 02:44:50,6.351,116.4305,85.41,64,100,2.17,overcast clouds
425,Paka,MY,2022-05-23 02:44:51,4.6374,103.4368,84.13,79,20,2.3,few clouds
426,Zemio,CF,2022-05-23 02:44:51,5.0314,25.1361,69.57,94,100,2.26,overcast clouds
427,San Patricio,US,2022-05-23 02:44:51,28.017,-97.5169,79.84,81,33,7.7,scattered clouds
428,Barguzin,RU,2022-05-23 02:44:52,53.6167,109.6167,57.96,47,44,5.97,light rain
429,Murchison,NZ,2022-05-23 02:44:52,-41.8,172.3333,54.48,59,1,1.83,clear sky
430,Zurrieq,MT,2022-05-23 02:44:53,35.8311,14.4742,66.96,94,20,11.5,few clouds
431,Remedios,CU,2022-05-23 02:44:53,22.4947,-79.5458,79.72,85,70,14.27,broken clouds
432,Zheleznodorozhnyy,RU,2022-05-23 02:44:54,55.7503,38.0042,37.58,66,90,7.74,overcast clouds
433,Sasina,BA,2022-05-23 02:44:54,44.7987,16.739,58.98,98,100,1.7,light rain
434,Vanimo,PG,2022-05-23 02:44:54,-2.6741,141.3028,85.66,70,98,8.9,overcast clouds
435,Nerchinskiy Zavod,RU,2022-05-23 02:44:55,51.3088,119.61,59.74,41,71,9.46,broken clouds
436,Beloha,MG,2022-05-23 02:44:55,-25.1667,45.05,62.28,89,4,5.1,clear sky
437,Japura,ID,2022-05-23 02:44:56,-0.3167,102.35,86.65,67,85,3.65,overcast clouds
438,Ust-Tsilma,RU,2022-05-23 02:44:56,65.441,52.1498,31.39,95,100,13.09,snow
439,Zhezkazgan,KZ,2022-05-23 02:44:56,47.8043,67.7144,57.18,24,0,15.66,clear sky
440,Taylor,US,2022-05-23 02:41:03,32.3001,-99.8337,71.06,47,0,11.5,clear sky
441,Causapscal,CA,2022-05-23 02:44:57,48.3542,-67.227,50.32,98,100,4.88,overcast clouds
442,Itaguai,BR,2022-05-23 02:44:57,-22.8522,-43.7753,66.67,88,0,3.44,clear sky
443,Ninotsminda,GE,2022-05-23 02:44:58,41.2646,43.5916,46.13,82,71,3.56,broken clouds
444,Papineauville,CA,2022-05-23 02:44:58,45.6168,-75.016,46.38,84,78,10.31,broken clouds
445,Solnechnyy,RU,2022-05-23 02:44:59,50.7214,136.6319,56.14,48,100,6.78,overcast clouds
446,Mandera,KE,2022-05-23 02:44:59,3.9366,41.867,78.53,68,89,12.48,overcast clouds
447,Mentakab,MY,2022-05-23 02:44:59,3.4865,102.3516,89.4,60,74,0.72,broken clouds
448,Kamenka,RU,2022-05-23 02:45:00,51.3223,42.7678,42.89,94,100,11.05,overcast clouds
449,Uchiza,PE,2022-05-23 02:45:00,-8.4592,-76.4633,73.0,83,91,0.83,overcast clouds
450,Sokolo,ML,2022-05-23 02:45:01,14.7328,-6.1219,85.62,42,88,17.85,overcast clouds
451,Coquimbo,CL,2022-05-23 02:45:01,-29.9533,-71.3436,55.13,94,0,5.75,clear sky
452,Ayan,RU,2022-05-23 02:45:02,56.45,138.1667,34.36,90,84,13.47,broken clouds
453,Itoman,JP,2022-05-23 02:45:02,26.1247,127.6694,75.22,86,100,14.97,light rain
